id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_conj,pos_misc,pos_adj,pos_noun,pos_prep,pos_adv,pos_vrb,pos_wh,beauty_score,vocabulory_score,maturity_score,bag_of_words_score
7240,3,1,11,170,45.9411764706,12,76,41,6,3,0,4.59411764706,2.22810732116,7,5,3,15.6363636364,12.9774120356,25,0,3,21,2,1,9,0,2.07123064008,68,6.61882352941,6.90124484121
7241,3,2,7,72,48.6111111111,4,33,19,5,0,0,4.86111111111,2.09160330413,4,1,0,10.2857142857,5.79936660862,17,0,3,24,7,5,15,1,0.899039476529,32,6.2609375,2.85625766607
7242,3,2,9,116,43.1896551724,4,44,23,7,2,1,4.31896551724,2.28263439694,7,2,0,13.0,6.21825270206,28,0,1,11,4,1,8,0,2.2251980569,39,5.47076923077,3.80834355476
7243,3,2,12,135,47.1111111111,9,60,35,8,2,1,4.71111111111,2.30789257965,7,0,0,11.4166666667,4.64503916979,30,0,3,18,3,6,11,0,2.54929738132,47,6.36595744681,1.52915385554
7244,3,3,12,205,42.7317073171,8,76,32,7,2,1,4.27317073171,2.10590025347,8,5,3,17.0833333333,10.0038187153,48,1,7,35,13,2,15,1,2.83382850418,68,5.88735294118,8.56877299821
7245,3,2,7,96,42.7083333333,9,35,19,2,0,0,4.27083333333,2.01822833546,4,3,1,13.8571428571,9.76039477288,11,0,0,5,0,0,2,0,1.71595216764,38,5.78842105263,3.80834355476
7246,3,3,13,143,43.006993007,7,56,26,8,2,1,4.3006993007,2.27984112689,8,1,0,11.0,5.24771012333,35,1,7,28,17,8,11,1,2.5853794223,53,5.54132075472,0
7247,3,1,7,88,45.7954545455,12,33,23,3,1,0,4.57954545455,2.11030090413,3,1,1,12.8571428571,6.77028320633,3,0,1,6,2,1,4,1,2.00131257487,33,5.42696969697,3.80834355476
7248,3,3,18,194,42.0103092784,14,72,25,9,0,0,4.20103092784,1.94104799669,10,1,1,10.8333333333,5.77590781705,27,1,5,18,11,3,19,1,2.98854966871,67,5.16492537313,0
7249,3,2,7,125,44.64,3,42,27,13,0,0,4.464,2.27022806869,6,4,2,17.8571428571,9.12498252724,41,0,8,31,9,6,12,2,1.36999382603,42,5.34523809524,1.22332308443
7250,3,2,6,113,44.5132743363,6,47,25,6,2,0,4.45132743363,2.30291411059,5,3,2,18.8333333333,11.6678570821,31,0,5,21,2,4,11,0,1.52309203328,41,6.47487804878,1.52915385554
7251,3,1,3,64,43.28125,4,24,13,2,0,0,4.328125,2.03972210603,3,3,1,21.6666666667,3.09120616517,7,0,2,7,1,0,2,0,0.842598840959,23,5.84956521739,0
7253,3,1,8,102,43.3333333333,1,40,20,3,0,0,4.33333333333,2.06495191291,6,1,0,12.75,6.37867541109,30,1,5,22,9,11,19,2,1.51516942826,38,5.93289473684,4.0795807505
7254,3,1,1,16,42.5,1,7,3,0,0,0,4.25,2.14476105895,1,0,0,16.0,0.0,4,0,0,3,3,0,4,1,0.357665555353,6,5.93333333333,0.305830771108
7255,3,2,6,128,42.734375,6,52,23,5,0,0,4.2734375,2.12489867753,6,3,2,21.3333333333,7.27247474309,27,1,9,14,7,9,12,2,3.18982939973,47,5.99893617021,1.22332308443
7256,3,3,14,222,44.9099099099,13,91,54,15,5,1,4.49099099099,2.5164454407,13,5,0,16.0,6.31325136971,48,2,7,25,9,3,22,4,4.55019313394,70,6.32142857143,5.3374974103
7257,3,1,4,40,43.5,0,20,6,1,0,0,4.35,1.88856206323,3,0,0,10.0,5.7879184514,16,0,2,12,1,1,7,1,0.508600702255,16,5.82,0.611661542216
7258,3,1,5,64,43.75,3,29,13,2,0,0,4.375,2.0354009784,5,0,0,12.8,2.4,19,2,2,15,3,3,8,1,0.893338793695,20,6.3665,1.22332308443
7259,3,1,6,118,46.5254237288,2,50,28,11,5,0,4.65254237288,2.52636395807,5,4,2,19.6666666667,10.434983895,38,0,6,25,3,8,16,0,1.68922034512,38,6.16631578947,1.83498462665
7260,3,2,4,60,41.8333333333,3,23,11,0,0,0,4.18333333333,1.94406237839,2,1,1,15.0,9.0,22,1,1,15,6,4,7,1,0.891875152687,25,5.5636,0.611661542216
7261,3,2,8,119,48.5714285714,8,59,30,9,3,0,4.85714285714,2.39804197771,6,2,1,15.0,7.69740215917,29,1,13,34,5,0,9,0,1.01747561345,53,6.39471698113,0.917492313324
7262,3,1,1,14,54.2857142857,1,9,5,0,0,0,5.42857142857,2.02728639069,1,0,0,14.0,0.0,0,0,0,0,0,0,0,0,0.0726384553132,5,7.048,0.305830771108
7263,3,2,8,119,46.3025210084,9,48,29,8,2,0,4.63025210084,2.35733815059,6,2,2,15.0,9.51314879522,17,0,2,13,6,1,9,1,1.81823410044,52,5.8125,0
7264,3,1,6,91,41.6483516484,2,33,15,4,0,0,4.16483516484,2.07773239783,4,2,1,15.1666666667,9.95685135416,26,2,3,15,6,1,11,2,1.28868150361,24,6.28916666667,0
7265,3,3,12,154,48.8311688312,14,72,44,13,3,1,4.88311688312,2.46265718638,10,1,0,13.1666666667,5.61001089324,15,1,2,13,2,2,5,0,2.57798241725,66,5.88575757576,2.44664616886
7266,3,2,6,113,44.6902654867,9,46,25,6,0,0,4.46902654867,2.16329277979,6,2,1,18.8333333333,4.94694069322,21,1,3,19,5,2,13,2,1.60425426342,45,5.56933333333,3.43332563292
7267,3,2,4,55,44.9090909091,1,20,8,2,0,0,4.49090909091,1.7729733059,3,1,0,13.75,8.13557004764,24,0,4,17,1,1,4,2,0.334312019079,35,5.52657142857,0
7268,3,1,3,102,45.8823529412,7,41,24,6,4,0,4.58823529412,2.4468728929,2,2,1,34.0,34.9094065642,0,0,0,0,0,0,0,0,2.0654172043,35,6.46971428571,3.7737499794
7269,3,2,7,100,41.5,7,35,16,5,1,0,4.15,2.15732250812,6,1,1,14.5714285714,9.45450977587,3,0,0,3,1,1,2,1,1.54401302678,33,4.78060606061,3.80834355476
7270,3,1,4,47,47.0212765957,1,21,11,3,1,1,4.70212765957,2.60363369508,3,0,0,11.75,6.86931583202,12,0,3,12,6,1,11,1,0.773052052872,17,6.16352941176,1.90417177738
7271,3,3,14,204,41.4705882353,11,78,32,4,0,0,4.14705882353,1.94959669354,12,3,1,14.6428571429,6.29747276813,34,0,2,22,26,2,25,2,2.86716545747,66,5.84045454545,5.71251533214
7272,3,3,10,196,45.5102040816,11,81,43,13,4,2,4.55102040816,2.3712917565,8,5,3,19.7,10.4312031904,38,1,4,28,5,4,4,0,2.99443584935,72,5.31680555556,1.52915385554
7273,3,2,5,85,42.2352941176,1,31,16,3,0,0,4.22352941176,1.98432230598,3,2,1,17.0,14.8054044187,13,0,1,15,3,0,8,2,1.33898820064,33,5.34151515152,0
7274,3,0,4,56,46.25,0,27,17,2,0,0,4.625,2.40123074504,3,1,0,14.0,8.83176086633,20,0,2,18,5,0,6,2,1.32203021489,21,6.58714285714,0.611661542216
7275,3,3,7,125,42.8,15,49,23,4,0,0,4.28,2.08140771223,5,4,1,17.8571428571,10.9469966061,16,1,5,11,3,1,6,0,2.04276483508,44,5.58272727273,2.85625766607
7276,3,2,13,162,42.5925925926,6,57,29,9,1,0,4.25925925926,2.17425808166,6,3,1,12.4615384615,8.25194974271,44,0,4,19,8,7,15,1,2.32504401045,64,5.599375,7.88792430527
7277,3,2,4,92,39.4565217391,4,23,12,2,1,0,3.94565217391,1.85379996096,3,2,1,23.0,19.1441897191,12,1,1,10,4,1,8,1,1.67090995133,31,5.55387096774,1.22332308443
7278,3,2,11,180,44.0,20,76,39,13,1,0,4.4,2.27839010104,6,3,2,16.3636363636,12.9071701516,29,0,4,20,9,0,14,2,3.0335236088,60,5.89583333333,2.85625766607
7279,3,1,4,54,40.5555555556,0,18,8,2,0,0,4.05555555556,2.01332042147,2,1,1,13.5,11.6081867662,19,1,6,15,4,1,7,1,0.785106170501,22,5.68227272727,0.611661542216
7280,3,3,7,157,44.4585987261,9,63,36,8,3,0,4.44585987261,2.36804285862,6,6,2,22.5714285714,11.2485826772,18,0,5,12,7,6,9,1,2.78467622476,52,5.75692307692,4.76042944345
7281,3,2,5,84,44.0476190476,6,34,17,4,2,1,4.40476190476,2.82893418399,3,1,1,17.0,16.8166584077,3,0,0,2,2,0,3,0,2.18925129369,24,5.52958333333,2.85625766607
7282,3,1,2,24,45.0,6,10,5,2,0,0,4.5,2.41372884901,1,0,0,12.0,6.0,3,0,0,2,0,0,1,0,0.734097490636,7,6.42714285714,0
7283,3,1,4,40,48.25,1,20,10,2,0,0,4.825,2.17075551069,2,1,0,10.0,6.74536878162,12,0,1,9,4,5,7,0,0.310494894751,17,5.41117647059,0
7284,3,3,10,182,42.9120879121,7,66,34,7,3,0,4.29120879121,2.11488533193,7,5,3,18.2,11.4612390255,59,2,11,45,19,4,31,6,2.35851687582,60,5.8225,7.61668710952
7285,3,3,8,146,43.7671232877,3,60,31,9,0,0,4.37671232877,2.28379723407,7,3,1,18.375,12.4893704805,34,2,4,19,10,6,19,1,2.11657520716,57,5.8550877193,0
7286,3,1,6,68,41.9117647059,8,29,10,0,0,0,4.19117647059,1.87884811442,3,1,1,11.6666666667,9.42809041582,0,0,0,0,0,0,0,0,2.03971722363,23,5.86695652174,0
7287,3,2,8,171,41.1695906433,5,60,22,9,3,0,4.11695906433,2.09994512353,6,3,3,21.375,17.3776976323,35,1,6,26,11,4,17,6,2.66916058603,59,5.56220338983,0
7288,3,1,4,46,46.9565217391,2,20,10,4,1,0,4.69565217391,2.37458361466,3,1,0,11.75,7.08431365765,5,0,0,26,1,0,1,0,0.754145338304,13,5.89692307692,0
7289,3,2,8,92,46.1956521739,4,45,22,2,0,0,4.61956521739,2.0640427167,4,2,0,11.625,7.49895826099,17,1,4,16,0,4,4,1,1.4074932344,40,6.3465,4.0795807505
7290,3,1,7,94,40.3191489362,0,29,13,1,0,0,4.03191489362,1.73795162868,5,1,0,13.4285714286,6.75821495572,32,1,3,23,9,9,9,3,1.60418525909,45,5.41711111111,0
7291,3,2,9,146,42.8767123288,8,54,27,6,5,0,4.28767123288,2.26809628242,8,3,2,16.2222222222,9.62378740157,33,1,7,20,8,4,14,1,3.76733983916,52,6.07961538462,4.99707306383
7292,3,2,9,137,42.4817518248,3,55,26,4,1,0,4.24817518248,2.11361490558,7,3,1,15.2222222222,7.6271121341,48,1,10,38,12,4,22,3,2.44957391345,44,6.15136363636,2.85625766607
7293,3,2,4,47,46.170212766,6,20,10,4,1,0,4.6170212766,2.3083326515,2,1,1,11.75,10.3289641301,11,0,0,10,3,3,3,0,0.490122408946,14,4.61214285714,0
7294,3,2,8,98,41.8367346939,1,37,18,3,0,0,4.18367346939,2.13631795568,5,2,0,12.25,6.68487097856,30,1,5,18,7,5,8,0,1.41882076521,29,6.20931034483,0
7295,3,3,8,138,45.7246376812,7,56,36,9,3,0,4.57246376812,2.38880503725,7,4,1,17.375,8.6304330714,15,0,0,19,5,4,5,2,2.12543935093,53,6.13396226415,0.917492313324
7296,3,2,7,97,42.0618556701,10,42,10,6,0,0,4.20618556701,1.95756089906,4,1,0,14.0,4.14039335605,9,2,1,8,2,3,8,1,2.25671362418,38,5.43315789474,1.90417177738
7297,3,1,5,68,46.9117647059,6,32,17,7,3,0,4.69117647059,2.46320597391,4,2,0,13.6,8.54634424769,12,0,1,14,4,3,4,3,1.06634821168,18,6.46444444444,0.917492313324
7298,3,2,10,109,45.2293577982,10,43,22,7,5,0,4.52293577982,2.38279454001,5,2,1,11.2,8.97552226893,21,0,6,15,11,2,8,1,1.74860833956,32,5.2928125,0
7299,3,1,5,45,42.2222222222,0,17,9,0,0,0,4.22222222222,1.8572816021,2,0,0,9.0,5.0199601592,16,0,5,7,4,3,5,1,0.529271154939,20,5.6885,0.611661542216
7300,3,2,9,146,41.5068493151,4,46,21,6,2,0,4.15068493151,2.07561363009,7,3,1,16.2222222222,8.03848766564,37,1,6,20,11,3,9,2,2.29391879164,53,5.76245283019,0
7301,3,3,10,170,41.2352941176,8,56,31,7,2,0,4.12352941176,2.25635969366,8,3,1,17.2,12.1391927244,65,1,10,43,13,10,22,3,2.75911574635,53,5.90320754717,0
7302,3,3,4,89,46.8539325843,4,41,19,8,4,1,4.68539325843,2.48904648418,3,2,1,22.25,16.8281757775,11,1,0,11,4,3,9,0,2.66279460915,40,6.01975,0
7303,3,2,7,122,41.4754098361,12,35,20,11,2,0,4.14754098361,2.32369089119,5,4,2,17.5714285714,13.0258769143,19,0,3,9,6,4,7,4,6.0880232793,33,5.38878787879,0
7304,3,0,4,37,49.4594594595,2,17,14,2,0,0,4.94594594595,2.41460769698,2,0,0,9.25,5.7608593109,10,0,0,10,1,0,3,0,0.507893251432,11,7.49,0.917492313324
7305,3,0,2,11,60.9090909091,6,8,3,1,1,1,6.09090909091,2.98176274893,0,0,0,5.5,0.5,2,0,0,3,0,0,1,0,0.0255906421804,2,6.62,0.305830771108
7306,3,1,6,73,38.0821917808,2,22,8,1,0,0,3.80821917808,1.83830790438,5,0,0,12.1666666667,5.55027526845,30,1,2,20,4,3,12,0,1.47918463439,23,5.81782608696,0.917492313324
7307,3,3,15,207,47.7777777778,15,93,55,22,3,0,4.77777777778,2.55785272675,11,3,1,14.0666666667,7.55836549056,22,0,2,15,2,2,4,0,3.7791766203,75,6.07293333333,5.03166663919
7308,3,2,5,63,40.3174603175,0,18,9,1,1,0,4.03174603175,1.87486131933,4,1,0,12.6,6.74091981854,25,0,1,20,4,0,10,3,1.11782031114,23,5.42434782609,0
7309,3,3,12,195,40.3076923077,5,56,23,7,0,0,4.03076923077,1.87745081698,10,5,1,16.25,7.09606698578,48,1,15,45,21,16,28,8,2.78375849005,85,5.04929411765,0
7310,3,2,6,95,41.6842105263,3,31,18,3,0,0,4.16842105263,1.99815144134,5,2,1,15.8333333333,10.7767754402,26,0,6,21,14,10,16,1,1.29909992675,32,5.6253125,3.80834355476
7311,3,1,5,60,45.1666666667,3,26,10,2,1,0,4.51666666667,1.92654663087,3,1,0,12.0,7.12741187248,10,0,5,9,6,4,8,1,0.349960122528,25,5.2224,0
7312,3,2,3,76,46.7105263158,6,33,18,6,1,0,4.67105263158,2.19932206461,2,2,2,25.3333333333,20.0388511536,11,0,1,6,0,2,6,1,1.35631614424,27,6.39333333333,1.90417177738
7313,3,2,10,146,42.602739726,7,51,30,4,1,0,4.2602739726,2.14332900759,6,3,1,14.6,9.71802449061,31,2,11,21,7,11,23,3,3.16756897424,52,5.88442307692,1.22332308443
7314,3,2,10,155,43.4838709677,8,61,37,3,1,0,4.34838709677,2.14595224039,9,3,1,15.7,6.46606526413,26,1,4,22,5,4,15,1,4.54419219795,51,5.86980392157,0
7315,3,3,18,246,43.3739837398,9,93,46,18,3,1,4.33739837398,2.37073650397,12,4,2,13.7777777778,7.19224548119,44,0,7,35,10,7,20,2,4.97297321703,96,5.7153125,10.0979268538
7316,3,1,10,182,46.978021978,8,75,46,13,3,0,4.6978021978,2.37898153713,9,4,2,18.3,9.37069901341,18,1,6,11,1,3,6,1,2.11268445065,69,6.16362318841,9.41707816081
7317,3,2,7,149,43.5570469799,9,60,25,7,0,0,4.35570469799,2.05029274608,6,5,3,21.4285714286,10.1820169607,30,0,3,20,6,2,7,2,2.01587954439,62,6.11967741935,0.917492313324
7318,3,1,8,110,38.4545454545,2,29,13,2,0,0,3.84545454545,1.75669813104,4,2,2,13.75,9.25675429079,25,3,3,14,8,13,10,3,2.33234208536,42,5.61833333333,0
7319,3,3,11,148,45.2027027027,11,58,33,10,2,2,4.52027027027,2.55409393814,6,4,1,13.7272727273,7.5929501883,18,0,1,12,1,0,10,0,3.08155086195,45,5.58488888889,1.22332308443
7320,3,2,7,125,43.44,11,47,29,3,0,0,4.344,2.22921944968,6,3,1,17.8571428571,8.40796512546,12,1,4,8,4,0,7,1,2.86665639399,39,6.32153846154,0
7321,3,2,10,128,44.6875,11,49,29,8,2,0,4.46875,2.33068372247,4,3,1,12.9,8.22739326883,24,0,2,13,5,9,9,1,2.71982228123,44,5.69181818182,0
7322,3,1,2,29,43.7931034483,0,11,7,0,0,0,4.37931034483,2.0600588255,1,1,0,14.5,6.5,11,1,1,10,2,0,3,1,0.309817589839,10,6.982,0.917492313324
7323,3,1,4,60,42.0,1,22,10,2,1,0,4.2,2.10568238466,3,2,1,15.0,10.3198837203,15,0,3,9,0,3,2,0,0.896242245838,23,5.55956521739,0
7324,3,1,4,51,50.9803921569,3,27,16,5,0,0,5.09803921569,2.43519939192,2,1,1,12.75,10.1334840998,10,0,1,9,0,1,1,0,0.632016131726,15,7.25066666667,0.917492313324
7325,3,1,4,54,40.9259259259,0,19,9,4,2,0,4.09259259259,2.389193584,3,1,0,13.5,7.82623792125,18,2,1,12,4,3,12,2,1.04448993394,19,5.62421052632,0
7326,3,2,7,100,45.6,8,42,22,7,1,0,4.56,2.27999645578,6,3,0,14.5714285714,6.71580529917,23,0,1,19,2,1,7,0,1.05680694179,41,6.17341463415,1.22332308443
7327,3,2,6,160,38.8125,2,49,19,6,0,0,3.88125,1.95988664478,5,3,3,26.6666666667,13.9602610609,46,2,9,29,21,12,31,2,3.0774011509,51,4.96960784314,4.76042944345
7328,3,1,5,84,47.619047619,6,41,21,7,1,0,4.7619047619,2.39788585407,3,2,1,17.0,11.2071405809,4,0,0,3,0,1,1,0,1.11367505071,26,6.43038461538,0
7329,3,1,3,34,42.9411764706,2,15,5,0,0,0,4.29411764706,1.7499681688,1,1,1,11.3333333333,10.8730042869,12,0,2,11,1,3,4,1,0.556705862642,14,6.04642857143,2.5158333196
7330,3,2,5,128,46.640625,3,55,33,11,0,0,4.6640625,2.26676551188,4,3,3,25.6,18.2931681236,48,1,7,39,7,2,19,1,1.20310719666,52,5.69961538462,0
7331,3,0,3,72,41.9444444444,9,26,12,3,1,0,4.19444444444,2.14041518211,2,2,2,24.0,18.8325958558,5,0,1,5,4,3,6,2,1.7060468023,30,5.36733333333,0
7332,3,3,7,78,44.8717948718,3,32,17,2,1,0,4.48717948718,2.12434001818,5,1,0,11.2857142857,7.08548386722,14,1,2,11,2,2,5,1,1.32529113152,31,5.80935483871,0.917492313324
7333,3,2,6,83,48.1927710843,11,37,17,7,3,0,4.81927710843,2.45020944009,4,2,0,13.8333333333,6.51707159867,20,2,3,16,1,4,5,1,1.18138940481,32,5.5271875,0
7334,3,1,11,166,38.6144578313,3,42,17,5,1,1,3.86144578313,1.91297523786,8,3,1,15.0909090909,7.16626624546,42,0,13,23,25,10,27,9,2.79218776635,58,5.34896551724,3.80834355476
7335,3,3,13,249,44.9799196787,8,98,44,18,7,2,4.49799196787,2.34198099561,11,7,4,19.3076923077,8.18426835586,51,3,12,46,14,3,27,6,2.9858631431,102,5.58558823529,7.61668710952
7336,3,3,8,133,51.4285714286,13,63,40,21,9,2,5.14285714286,2.90543601574,7,3,2,16.75,8.52569645249,0,0,0,0,0,0,0,0,2.22614537852,44,6.44590909091,0
7337,3,2,4,81,41.8518518519,6,26,12,3,1,0,4.18518518519,2.00069432392,3,3,2,20.25,11.9660979438,8,0,1,5,4,4,4,1,1.0961857127,31,5.5035483871,0
7338,3,1,4,71,40.0,5,24,11,4,0,0,4.0,2.1380899353,3,2,2,17.75,12.930100541,5,0,1,5,0,0,0,0,1.26726976779,21,5.36857142857,0
7339,3,2,8,152,42.8289473684,7,57,29,4,0,0,4.28289473684,2.04070421282,7,4,3,19.125,9.55820982193,41,1,5,21,7,7,20,2,1.92566276169,41,6.01609756098,0
7340,3,2,7,64,40.15625,0,19,11,2,1,0,4.015625,2.00390244274,2,0,0,9.14285714286,4.91146098219,25,0,3,19,4,4,7,0,1.01910452407,19,6.36263157895,0.611661542216
7341,3,1,6,51,38.8235294118,5,15,7,0,0,0,3.88235294118,1.72797058798,3,0,0,8.5,4.6815239684,16,1,1,15,6,1,10,0,0.741614646123,15,5.14133333333,2.85625766607
7342,3,1,2,17,42.3529411765,2,7,4,0,0,0,4.23529411765,2.2228757209,1,0,0,8.5,8.5,6,0,2,4,1,0,4,0,0.347401813017,2,6.8,1.90417177738
7343,3,1,4,46,41.5217391304,0,17,7,0,0,0,4.15217391304,1.8253449148,2,1,0,11.5,8.52936105462,19,0,2,10,2,1,7,1,0.520963467393,18,5.87888888889,0
7344,3,3,15,229,44.8034934498,20,87,53,17,3,0,4.48034934498,2.4180984011,11,5,2,15.6666666667,7.95543140809,22,2,0,20,11,9,10,1,5.63506965121,78,5.55384615385,5.98375252788
7345,3,1,3,53,38.3018867925,4,17,5,0,0,0,3.83018867925,1.6377264853,2,2,1,17.6666666667,13.2748718345,19,0,2,13,3,2,10,0,1.26566665834,20,5.471,1.90417177738
7346,3,1,6,92,43.6956521739,2,38,14,4,0,0,4.36956521739,1.85589284993,5,3,0,15.3333333333,7.18021974285,32,1,4,23,9,3,4,3,0.885323459779,42,5.41404761905,0
7347,3,1,5,69,40.1449275362,1,19,10,2,0,0,4.01449275362,1.94401611001,4,2,0,13.8,7.78203058334,25,1,3,16,7,1,13,0,0.889291828584,20,5.2645,2.85625766607
7348,3,0,2,16,43.125,1,5,3,0,0,0,4.3125,1.74045013335,1,0,0,8.0,3.0,5,0,0,3,0,1,1,0,0.340192908822,6,5.13666666667,0.305830771108
7349,3,1,5,68,40.8823529412,6,23,13,4,1,0,4.08823529412,2.30337386624,4,1,1,13.8,8.63481325797,15,0,2,11,2,3,5,0,1.30742837262,17,5.85,0.917492313324
7350,3,1,3,80,43.125,5,32,16,1,0,0,4.3125,1.98471213995,2,2,2,26.6666666667,22.0504472114,24,3,4,24,6,3,15,2,1.99633016321,35,5.59342857143,0
7351,3,1,10,128,45.3125,11,53,28,6,3,1,4.53125,2.33068372247,6,3,0,13.1,8.47879708449,21,0,5,16,7,2,11,0,2.37710427688,44,6.09340909091,3.80834355476
7352,3,2,6,145,41.1034482759,2,52,21,2,0,0,4.11034482759,1.87867137368,5,3,2,24.1666666667,20.5297886551,35,0,8,27,10,6,17,3,1.84504619448,57,5.61649122807,1.22332308443
7353,3,2,19,165,43.8181818182,15,69,32,10,3,0,4.38181818182,2.24551783172,9,3,1,9.0,8.34770690228,26,0,4,19,4,2,9,0,3.27989155005,51,5.57019607843,5.64332818141
7354,3,3,7,115,47.7391304348,6,51,33,8,2,1,4.77391304348,2.46042668374,6,4,0,16.4285714286,7.85324578679,28,0,9,20,3,2,12,0,1.29967116154,32,6.6559375,1.52915385554
7355,3,3,14,217,45.8986175115,20,85,52,17,6,1,4.58986175115,2.48001054345,11,5,2,15.5714285714,9.07677008093,19,1,2,17,9,6,14,0,3.04604366841,80,5.651875,4.76042944345
7356,3,2,6,72,43.8888888889,1,28,16,3,0,0,4.38888888889,2.10669994625,4,1,0,12.0,6.48074069841,19,1,4,13,4,1,11,2,0.900683379004,24,5.64041666667,3.80834355476
7357,3,1,4,59,43.0508474576,1,22,11,4,1,1,4.30508474576,2.46530572552,3,2,0,14.75,9.01041064547,21,3,2,14,6,1,7,1,0.959342862698,18,5.72055555556,0.611661542216
7358,3,1,4,54,45.3703703704,2,21,13,4,0,0,4.53703703704,2.36094770676,3,1,0,13.5,8.0777472107,16,0,1,17,5,4,9,0,0.69373367484,21,6.2880952381,0
7359,3,0,1,33,43.0303030303,3,14,4,2,1,0,4.30303030303,2.21479187065,1,1,1,33.0,0.0,10,0,2,9,2,2,2,3,0.455085616526,16,5.350625,0
7360,3,2,10,155,43.2258064516,6,55,29,7,1,0,4.32258064516,2.16505746263,8,2,1,15.6,8.35703296631,35,1,5,25,6,8,13,2,1.90734084926,56,6.07446428571,1.52915385554
7361,3,3,7,131,41.9083969466,10,44,20,7,2,0,4.19083969466,2.28410731196,6,4,2,18.7142857143,9.2537912804,41,1,7,43,15,5,21,3,3.12264395866,54,5.88648148148,0
7362,3,2,5,104,37.9807692308,4,28,9,1,0,0,3.79807692308,1.66272561177,4,3,1,20.8,14.6615142465,36,1,5,17,10,9,18,2,1.67948677774,38,5.34263157895,0
7363,3,1,4,62,39.6774193548,4,22,6,2,0,0,3.96774193548,1.83738714997,2,1,1,15.5,8.44097150807,20,0,5,18,5,3,10,1,0.837268800417,21,4.58523809524,0
7364,3,3,12,147,43.3333333333,5,58,25,11,3,0,4.33333333333,2.34472106976,6,3,1,12.4166666667,8.59707637643,31,1,8,21,9,7,17,0,2.55035928051,55,5.68909090909,0
7365,3,2,6,89,45.2808988764,4,40,20,3,1,0,4.52808988764,2.20582847578,4,3,1,14.8333333333,8.74483974823,13,0,3,6,6,1,10,2,1.15594345343,34,5.43441176471,3.80834355476
7366,3,3,10,165,40.0606060606,13,48,23,4,0,0,4.00606060606,1.9490365653,8,4,3,16.7,9.74730732049,17,1,1,13,5,3,11,3,3.08942220906,51,5.52549019608,3.80834355476
7367,3,1,6,72,40.1388888889,4,20,12,4,1,0,4.01388888889,2.31037498057,3,2,0,12.1666666667,8.19383236885,17,1,1,11,10,3,12,1,1.2839978995,15,6.39666666667,0
7368,3,1,5,53,48.8679245283,6,26,20,1,0,0,4.88679245283,2.22451703798,3,1,0,10.6,6.46838465152,14,0,1,10,1,0,7,0,0.843777381471,18,6.59444444444,1.22332308443
7369,3,1,6,76,48.1578947368,8,31,19,5,1,1,4.81578947368,2.40394412756,4,1,0,12.6666666667,8.11719710792,8,0,5,5,2,4,9,1,1.51125288667,27,5.92074074074,3.80834355476
7370,3,2,8,118,47.0338983051,6,49,32,8,0,0,4.70338983051,2.25816399984,6,3,1,14.75,7.88590514779,30,2,7,27,6,5,24,3,2.07580162401,55,5.55327272727,7.58209353416
7371,3,3,10,166,44.7590361446,8,74,37,12,3,1,4.47590361446,2.49776095425,9,3,2,16.6,9.82038695775,48,1,7,42,5,2,16,2,3.5317540043,41,6.8412195122,1.22332308443
7372,3,3,9,214,40.1401869159,6,64,30,4,1,0,4.01401869159,1.90003452393,9,7,3,23.7777777778,9.66985898757,66,1,8,42,22,12,30,3,3.17414254586,82,5.43365853659,10.4729447756
7373,3,3,14,158,40.5696202532,5,49,24,8,2,0,4.05696202532,2.15998251611,7,1,0,11.2857142857,5.29728463364,50,2,11,40,20,10,22,1,2.89503861936,50,5.7722,4.76042944345
7374,3,1,5,77,40.7792207792,10,29,10,1,0,0,4.07792207792,1.86213116282,4,1,1,15.4,6.49923072371,17,1,1,16,3,2,4,0,1.34730347254,31,5.29322580645,0.611661542216
7375,3,2,9,149,42.6174496644,11,60,26,8,2,0,4.26174496644,2.25830591001,7,4,2,16.7777777778,8.57357409949,10,0,3,10,10,5,7,3,3.1094700792,53,5.55264150943,0
7376,3,2,5,83,45.6626506024,9,34,22,6,0,0,4.56626506024,2.30689724619,3,2,1,16.6,14.4858551698,10,0,0,9,4,0,6,2,1.59680109468,27,5.91518518519,0
7377,3,2,10,135,39.7777777778,3,40,15,4,1,0,3.97777777778,1.98301243275,7,1,1,13.5,6.72681202354,33,0,7,13,11,10,24,5,2.63599560469,51,5.71882352941,6.66460122083
7378,3,2,10,115,42.6086956522,3,48,21,4,0,0,4.26086956522,2.06511100131,5,2,0,11.6,5.90254182535,37,3,10,28,7,5,20,1,2.98749514683,47,6.11893617021,4.76042944345
7379,3,2,6,56,52.5,1,33,17,5,2,1,5.25,2.66458251889,2,0,0,9.33333333333,4.60675832036,17,1,4,18,4,2,8,0,0.397535462354,25,7.5408,0.917492313324
7380,3,2,10,164,41.8902439024,11,61,29,10,0,0,4.18902439024,2.23351526822,5,3,2,16.4,12.7843654516,30,1,7,20,7,8,21,4,5.15182598482,60,5.48433333333,1.22332308443
7381,3,3,13,185,44.972972973,9,74,37,14,4,0,4.4972972973,2.29395311996,9,3,0,14.3076923077,6.61449010052,34,0,9,27,11,10,20,0,2.2574199466,74,5.74175675676,1.22332308443
